timestamp,ph,turbidez_ntu,oxigenio_dissolvido,temperatura_c,bateria_v,label_classificacao
2025-04-01 07:00:00,6.61,20.38,6.79,26.33,13.11,0
2025-04-01 08:00:00,6.76,14.34,6.16,29.17,12.89,0
2025-04-01 09:00:00,6.87,15.58,6.34,26.47,12.91,0
2025-04-01 10:00:00,6.95,29.97,6.01,27.11,13.47,0
2025-04-01 11:00:00,6.79,6.33,7.03,24.91,13.4,0
2025-04-01 12:00:00,6.75,3.95,6.37,30.78,13.11,0
2025-04-01 13:00:00,6.82,34.39,6.38,28.86,13.46,0
2025-04-01 14:00:00,6.67,10.7,6.92,28.95,12.86,0
2025-04-01 15:00:00,7.11,12.14,5.66,27.26,13.3,0
2025-04-01 16:00:00,6.56,72.86,6.48,26.6,13.49,0
2025-04-01 17:00:00,6.83,28.93,6.49,29.16,13.47,0
2025-04-01 18:00:00,7.1,7.81,6.36,26.2,13.1,0
2025-04-01 19:00:00,6.8,36.05,6.23,27.75,11.7,0
2025-04-01 20:00:00,6.77,29.4,6.14,26.12,11.83,0
2025-04-01 21:00:00,6.75,0.23,6.64,28.19,11.66,0
2025-04-01 22:00:00,6.77,18.7,5.99,25.12,11.79,0
2025-04-01 23:00:00,7.01,6.64,6.58,25.78,11.69,0
2025-04-02 00:00:00,6.47,15.55,6.22,26.71,11.97,0
2025-04-02 01:00:00,7.03,64.6,6.26,28.92,11.76,0
2025-04-02 02:00:00,6.59,30.85,6.6,27.2,11.78,0
2025-04-02 03:00:00,6.76,33.76,6.25,29.48,11.76,0
2025-04-02 04:00:00,6.74,14.36,7.13,30.25,11.72,0
2025-04-02 05:00:00,6.89,33.87,6.43,27.54,11.63,0
2025-04-02 06:00:00,6.56,8.98,7.02,25.78,13.43,0
2025-04-02 07:00:00,6.87,18.52,6.12,29.45,12.98,0
2025-04-02 08:00:00,7.1,29.87,6.11,25.69,13.46,0
2025-04-02 09:00:00,6.6,29.24,5.67,26.65,12.9,0
2025-04-02 10:00:00,6.83,4.21,6.25,25.45,13.3,0
2025-04-02 11:00:00,6.7,55.53,6.38,29.44,13.51,0
2025-04-02 12:00:00,6.86,7.52,6.54,28.86,12.88,0
2025-04-02 13:00:00,6.8,81.41,6.85,30.43,13.48,0
2025-04-02 14:00:00,6.7,30.49,6.81,27.34,13.44,0
2025-04-02 15:00:00,6.87,28.7,7.07,26.76,13.2,0
2025-04-02 16:00:00,7.07,8.12,6.06,27.21,13.05,0
2025-04-02 17:00:00,6.77,11.08,6.52,26.0,13.12,0
2025-04-02 18:00:00,6.91,52.59,6.0,30.14,13.57,0
2025-04-02 19:00:00,6.61,48.11,6.71,33.06,11.92,0
2025-04-02 20:00:00,6.66,14.68,7.4,26.91,11.77,0
2025-04-02 21:00:00,6.87,13.72,5.9,28.89,11.97,0
2025-04-02 22:00:00,7.02,14.04,6.84,27.77,11.91,0
2025-04-02 23:00:00,6.85,36.21,7.02,28.66,11.69,0
2025-04-03 00:00:00,6.75,33.84,6.05,29.59,11.88,0
2025-04-03 01:00:00,6.8,22.2,6.72,26.29,11.61,0
2025-04-03 02:00:00,6.61,18.66,6.32,27.28,11.8,0
2025-04-03 03:00:00,6.89,14.55,6.44,29.8,11.79,0
2025-04-03 04:00:00,6.93,77.22,6.3,28.76,11.99,0
2025-04-03 05:00:00,6.73,4.72,6.39,28.49,11.62,0
2025-04-03 06:00:00,6.73,12.26,7.08,28.76,12.94,0
2025-04-03 07:00:00,6.84,21.09,6.46,28.91,13.23,0
2025-04-03 08:00:00,6.73,3.8,6.2,29.74,13.12,0
2025-04-03 09:00:00,6.79,10.46,6.53,29.13,13.13,0
2025-04-03 10:00:00,7.11,64.05,5.44,27.92,13.31,0
2025-04-03 11:00:00,6.76,32.3,6.09,28.53,13.33,0
2025-04-03 12:00:00,6.75,10.39,7.12,27.9,12.92,0
2025-04-03 13:00:00,6.7,10.13,6.43,26.88,13.2,0
2025-04-03 14:00:00,6.91,4.75,6.26,27.92,13.43,0
2025-04-03 15:00:00,6.77,11.65,6.59,27.83,13.15,0
2025-04-03 16:00:00,6.7,25.14,6.87,25.45,12.93,0
2025-04-03 17:00:00,7.0,22.12,7.16,29.16,13.05,0
2025-04-03 18:00:00,7.01,12.16,6.27,29.42,12.97,0
2025-04-03 19:00:00,6.71,7.42,6.29,28.82,11.95,0
2025-04-03 20:00:00,6.52,14.4,6.39,29.33,11.85,0
2025-04-03 21:00:00,6.95,14.15,7.01,27.74,11.78,0
2025-04-03 22:00:00,6.7,29.46,6.53,27.23,11.97,0
2025-04-03 23:00:00,6.92,19.83,7.58,29.42,11.76,0
2025-04-04 00:00:00,6.5,17.89,6.42,26.41,11.6,0
2025-04-04 01:00:00,6.93,38.41,7.38,26.36,11.61,0
2025-04-04 02:00:00,6.62,47.81,6.05,28.67,11.67,0
2025-04-04 03:00:00,6.91,21.92,5.81,28.63,11.89,0
2025-04-04 04:00:00,6.8,22.32,6.45,29.4,11.99,0
2025-04-04 05:00:00,6.66,15.2,7.07,25.43,11.67,0
2025-04-04 06:00:00,6.74,8.03,6.26,27.85,12.84,0
2025-04-04 07:00:00,6.9,31.11,6.19,26.3,12.96,0
2025-04-04 08:00:00,6.82,27.01,7.01,29.28,13.24,0
2025-04-04 09:00:00,6.89,16.18,6.85,30.0,12.94,0
2025-04-04 10:00:00,7.1,19.87,6.1,28.76,13.47,0
2025-04-04 11:00:00,6.57,36.68,6.07,27.16,13.42,0
2025-04-04 12:00:00,7.04,40.93,6.91,26.88,13.4,0
2025-04-04 13:00:00,6.82,0.98,5.68,27.38,13.45,0
2025-04-04 14:00:00,6.67,9.81,7.04,26.74,12.98,0
2025-04-04 15:00:00,6.6,16.14,6.85,27.76,13.38,0
2025-04-04 16:00:00,6.77,6.4,5.36,26.87,13.08,0
2025-04-04 17:00:00,6.94,20.26,6.51,25.93,13.33,0
2025-04-04 18:00:00,6.78,10.26,5.51,28.57,12.9,0
2025-04-04 19:00:00,7.03,20.77,5.9,28.69,11.72,0
2025-04-04 20:00:00,6.58,10.53,6.25,30.55,11.61,0
2025-04-04 21:00:00,6.8,10.91,5.87,27.35,11.98,0
2025-04-04 22:00:00,6.61,20.66,7.61,25.16,11.96,0
2025-04-04 23:00:00,6.85,32.06,6.93,29.22,11.95,0
2025-04-05 00:00:00,6.93,25.91,7.18,29.39,11.83,0
2025-04-05 01:00:00,6.74,16.25,6.43,29.71,11.88,0
2025-04-05 02:00:00,6.41,2.63,6.52,30.21,11.68,0
2025-04-05 03:00:00,6.83,10.69,7.29,30.23,11.81,0
2025-04-05 04:00:00,6.87,9.72,6.72,26.53,11.81,0
2025-04-05 05:00:00,6.86,28.18,6.81,30.32,11.71,0
2025-04-05 06:00:00,6.99,18.79,6.04,27.51,13.09,0
2025-04-05 07:00:00,6.64,19.31,6.04,29.2,13.08,0
2025-04-05 08:00:00,6.9,8.36,6.63,28.39,13.41,0
2025-04-05 09:00:00,6.98,42.05,6.69,26.54,13.42,0
2025-04-05 10:00:00,6.53,19.21,6.0,29.74,12.81,0
2025-04-05 11:00:00,6.85,7.92,6.68,27.32,12.92,0
2025-04-05 12:00:00,6.72,8.43,5.89,30.79,12.97,0
2025-04-05 13:00:00,6.79,21.34,6.51,26.86,13.08,0
2025-04-05 14:00:00,6.85,7.65,5.78,26.49,13.03,0
2025-04-05 15:00:00,6.73,9.83,7.16,27.01,13.33,0
2025-04-05 16:00:00,6.7,6.11,6.34,30.24,13.46,0
2025-04-05 17:00:00,6.81,28.02,6.15,25.65,12.95,0
2025-04-05 18:00:00,6.64,7.81,5.93,29.37,13.25,0
2025-04-05 19:00:00,6.64,46.76,5.88,30.75,11.85,0
2025-04-05 20:00:00,6.9,23.31,6.72,27.75,11.8,0
2025-04-05 21:00:00,6.63,6.09,7.0,27.41,11.75,0
2025-04-05 22:00:00,6.9,25.74,6.95,28.12,11.64,0
2025-04-05 23:00:00,6.87,42.1,7.2,26.32,11.92,0
2025-04-06 00:00:00,6.54,15.71,7.37,31.97,11.97,0
2025-04-06 01:00:00,6.7,45.44,6.98,29.0,11.75,0
2025-04-06 02:00:00,6.98,23.63,6.25,26.17,11.84,0
2025-04-06 03:00:00,6.65,10.27,6.58,26.79,11.93,0
2025-04-06 04:00:00,6.73,64.71,5.37,28.27,11.95,0
2025-04-06 05:00:00,6.87,4.62,6.82,26.06,11.78,0
2025-04-06 06:00:00,6.92,12.85,6.57,25.74,13.04,0
2025-04-06 07:00:00,6.76,16.25,7.3,28.44,13.6,0
2025-04-06 08:00:00,6.71,57.63,6.13,29.51,13.12,0
2025-04-06 09:00:00,7.01,28.48,6.76,29.37,12.97,0
2025-04-06 10:00:00,7.06,25.18,6.0,27.91,13.3,0
2025-04-06 11:00:00,6.95,8.96,6.44,27.59,13.0,0
2025-04-06 12:00:00,6.81,15.25,5.68,28.08,13.2,0
2025-04-06 13:00:00,6.68,10.48,7.18,29.49,13.19,0
2025-04-06 14:00:00,6.68,24.58,7.03,26.11,13.16,0
2025-04-06 15:00:00,6.88,37.65,6.26,26.83,13.44,0
2025-04-06 16:00:00,6.86,74.45,6.63,27.43,12.97,0
2025-04-06 17:00:00,7.01,11.49,6.52,27.64,13.52,0
2025-04-06 18:00:00,6.9,4.49,6.19,27.92,13.43,0
2025-04-06 19:00:00,6.57,13.02,6.56,27.96,11.87,0
2025-04-06 20:00:00,6.96,34.19,6.28,29.01,11.93,0
2025-04-06 21:00:00,6.65,8.02,6.99,25.36,11.89,0
2025-04-06 22:00:00,6.74,16.71,6.39,25.6,11.87,0
2025-04-06 23:00:00,6.84,25.41,7.7,27.0,11.78,0
2025-04-07 00:00:00,7.1,11.69,6.46,29.3,11.98,0
2025-04-07 01:00:00,7.27,19.84,6.56,27.02,11.63,0
2025-04-07 02:00:00,6.89,7.33,6.76,27.94,11.96,0
2025-04-07 03:00:00,6.77,39.45,6.92,28.19,11.89,0
2025-04-07 04:00:00,6.88,13.83,6.54,28.47,11.96,0
2025-04-07 05:00:00,6.93,19.41,6.75,30.35,11.9,0
2025-04-07 06:00:00,6.75,2.77,6.59,29.04,13.47,0
2025-04-07 07:00:00,7.07,6.42,6.11,29.5,13.29,0
2025-04-07 08:00:00,6.83,33.41,5.98,27.81,12.98,0
2025-04-07 09:00:00,6.87,11.55,6.85,30.21,13.5,0
2025-04-07 10:00:00,6.9,7.68,7.26,28.11,13.44,0
2025-04-07 11:00:00,6.86,4.12,5.68,25.07,13.4,0
2025-04-07 12:00:00,6.93,38.94,5.78,31.69,13.48,0
2025-04-07 13:00:00,6.71,27.61,5.78,28.07,13.3,0
2025-04-07 14:00:00,6.72,26.34,6.89,28.79,13.2,0
2025-04-07 15:00:00,6.63,49.59,6.93,26.4,13.1,0
2025-04-07 16:00:00,6.87,12.86,6.01,31.3,12.98,0
2025-04-07 17:00:00,6.92,4.54,7.6,26.81,13.25,0
2025-04-07 18:00:00,6.87,17.46,6.31,27.42,13.51,0
2025-04-07 19:00:00,7.05,55.95,7.22,25.71,11.76,0
2025-04-07 20:00:00,6.8,17.74,6.9,28.55,11.63,0
2025-04-07 21:00:00,6.9,36.99,6.02,27.58,11.86,0
2025-04-07 22:00:00,6.64,4.72,6.29,25.68,11.72,0
2025-04-07 23:00:00,6.74,8.8,6.06,27.9,11.74,0
2025-04-08 00:00:00,6.9,32.04,5.83,28.14,11.73,0
2025-04-08 01:00:00,6.93,19.12,6.37,27.63,11.74,0
2025-04-08 02:00:00,6.76,15.48,5.9,25.27,11.91,0
2025-04-08 03:00:00,6.79,36.64,6.41,28.44,11.94,0
2025-04-08 04:00:00,6.57,31.75,7.47,26.1,11.61,0
2025-04-08 05:00:00,6.75,19.51,6.85,29.33,11.98,0
2025-04-08 06:00:00,6.93,1.0,6.22,27.17,13.17,0
2025-04-08 07:00:00,6.89,16.9,6.18,29.39,13.14,0
2025-04-08 08:00:00,6.88,23.11,6.3,28.02,13.09,0
2025-04-08 09:00:00,6.81,2.85,7.54,28.1,13.43,0
2025-04-08 10:00:00,6.8,22.55,5.96,29.91,13.4,0
2025-04-08 11:00:00,6.7,37.78,6.5,26.78,13.52,0
2025-04-08 12:00:00,6.9,16.88,6.73,26.36,13.12,0
2025-04-08 13:00:00,6.86,6.9,7.11,28.83,13.25,0
2025-04-08 14:00:00,6.87,1.21,6.33,26.03,13.51,0
2025-04-08 15:00:00,6.72,22.87,6.02,26.8,13.6,0
2025-04-08 16:00:00,6.48,3.28,6.64,25.63,13.58,0
2025-04-08 17:00:00,6.96,26.19,7.16,29.73,13.37,0
2025-04-08 18:00:00,6.73,54.17,6.36,26.5,12.91,0
2025-04-08 19:00:00,6.67,9.17,6.08,27.02,11.99,0
2025-04-08 20:00:00,6.9,14.11,6.56,26.06,11.67,0
2025-04-08 21:00:00,6.74,56.23,5.69,27.42,11.66,0
2025-04-08 22:00:00,6.96,18.48,6.39,27.79,11.7,0
2025-04-08 23:00:00,6.89,11.65,7.09,29.24,11.89,0
2025-04-09 00:00:00,6.9,34.19,6.94,26.02,11.74,0
2025-04-09 01:00:00,6.6,12.18,6.43,27.1,11.87,0
2025-04-09 02:00:00,6.98,8.64,7.33,30.13,11.82,0
2025-04-09 03:00:00,6.84,25.9,7.45,29.56,11.85,0
2025-04-09 04:00:00,6.74,36.09,6.83,26.98,11.63,0
2025-04-09 05:00:00,6.82,8.58,5.77,27.93,11.91,0
2025-04-09 06:00:00,6.53,19.65,5.56,30.95,13.26,0
2025-04-09 07:00:00,6.86,14.6,7.19,26.21,13.09,0
2025-04-09 08:00:00,6.65,16.51,6.62,25.12,13.33,0
2025-04-09 09:00:00,6.6,6.96,7.32,27.2,13.25,0
2025-04-09 10:00:00,6.57,27.32,5.83,27.87,13.54,0
2025-04-09 11:00:00,6.97,46.63,6.42,26.8,12.88,0
2025-04-09 12:00:00,6.71,8.41,7.01,29.47,12.98,0
2025-04-09 13:00:00,7.03,27.31,6.14,28.32,13.41,0
2025-04-09 14:00:00,6.72,33.65,7.01,27.09,13.1,0
2025-04-09 15:00:00,6.54,19.54,6.44,27.19,12.93,0
2025-04-09 16:00:00,6.63,26.49,6.51,26.88,13.2,0
2025-04-09 17:00:00,6.99,9.3,5.91,29.24,13.32,0
2025-04-09 18:00:00,6.78,44.88,6.63,27.29,12.84,0
2025-04-09 19:00:00,6.72,36.28,7.6,26.21,11.88,0
2025-04-09 20:00:00,6.82,39.13,6.69,29.44,11.68,0
2025-04-09 21:00:00,6.88,5.88,6.1,27.59,11.79,0
2025-04-09 22:00:00,6.97,24.14,7.2,25.96,11.99,0
2025-04-09 23:00:00,7.02,9.91,6.12,30.57,11.89,0
2025-04-10 00:00:00,6.75,47.47,7.36,28.92,11.74,0
2025-04-10 01:00:00,6.6,8.57,5.86,28.07,11.92,0
2025-04-10 02:00:00,6.74,20.14,6.64,27.68,11.67,0
2025-04-10 03:00:00,6.84,1.98,7.26,27.58,11.73,0
2025-04-10 04:00:00,6.66,20.06,6.07,27.55,11.81,0
2025-04-10 05:00:00,6.66,5.95,6.54,27.59,11.63,0
2025-04-10 06:00:00,6.85,25.04,7.08,27.12,13.11,0
2025-04-10 07:00:00,6.79,14.95,5.37,27.84,12.99,0
2025-04-10 08:00:00,6.8,12.48,6.96,27.09,13.33,0
2025-04-10 09:00:00,6.69,48.28,6.46,28.34,13.26,0
2025-04-10 10:00:00,6.77,67.68,7.22,27.96,13.07,0
2025-04-10 11:00:00,6.66,4.34,6.09,26.95,13.07,0
2025-04-10 12:00:00,6.93,12.81,5.81,27.87,13.12,0
2025-04-10 13:00:00,6.96,30.41,6.23,28.81,13.03,0
2025-04-10 14:00:00,6.52,22.15,6.22,24.62,13.37,0
2025-04-10 15:00:00,6.66,29.25,6.4,28.87,13.32,0
2025-04-10 16:00:00,6.58,15.81,6.27,26.16,13.15,0
2025-04-10 17:00:00,6.7,37.31,5.5,27.31,13.12,0
2025-04-10 18:00:00,6.79,19.49,6.45,23.76,13.09,0
2025-04-10 19:00:00,6.58,23.11,6.62,28.85,11.89,0
2025-04-10 20:00:00,6.66,5.96,6.4,26.89,11.97,0
2025-04-10 21:00:00,6.65,18.03,6.64,27.25,11.89,0
2025-04-10 22:00:00,6.83,30.64,6.54,28.14,11.87,0
2025-04-10 23:00:00,6.81,21.26,5.81,25.04,11.78,0
2025-04-11 00:00:00,6.69,18.64,6.35,28.09,11.69,0
2025-04-11 01:00:00,6.83,24.16,6.56,28.97,11.84,0
2025-04-11 02:00:00,6.72,19.41,6.38,28.26,11.62,0
2025-04-11 03:00:00,6.76,16.22,5.75,27.41,11.67,0
2025-04-11 04:00:00,7.05,31.31,7.11,28.06,11.61,0
2025-04-11 05:00:00,7.0,15.36,6.01,27.89,11.65,0
2025-04-11 06:00:00,6.61,5.6,5.88,29.14,13.29,0
2025-04-11 07:00:00,6.92,46.83,6.52,29.88,13.28,0
2025-04-11 08:00:00,6.92,10.17,6.34,27.38,12.9,0
2025-04-11 09:00:00,6.63,4.12,6.8,28.35,13.38,0
2025-04-11 10:00:00,6.92,26.34,6.94,27.0,13.28,0
2025-04-11 11:00:00,7.03,50.85,6.86,28.63,13.21,0
2025-04-11 12:00:00,6.63,26.79,6.5,28.69,13.35,0
2025-04-11 13:00:00,6.66,42.42,6.78,27.75,13.16,0
2025-04-11 14:00:00,6.95,7.74,5.72,28.78,13.22,0
2025-04-11 15:00:00,6.84,5.68,7.05,28.0,13.12,0
2025-04-11 16:00:00,6.88,12.78,6.3,27.93,13.37,0
2025-04-11 17:00:00,6.85,35.45,7.48,26.68,13.5,0
2025-04-11 18:00:00,6.86,25.1,7.06,28.26,13.47,0
2025-04-11 19:00:00,6.6,26.45,6.4,27.13,11.69,0
2025-04-11 20:00:00,6.96,18.63,6.51,29.3,11.99,0
2025-04-11 21:00:00,6.98,12.98,7.09,26.74,11.64,0
2025-04-11 22:00:00,6.77,19.27,5.37,28.4,11.89,0
2025-04-11 23:00:00,6.79,14.94,6.42,27.61,11.64,0
2025-04-12 00:00:00,6.57,12.25,7.35,28.4,11.92,0
2025-04-12 01:00:00,6.88,22.59,6.92,27.91,11.82,0
2025-04-12 02:00:00,6.89,13.83,6.08,26.77,11.7,0
2025-04-12 03:00:00,6.79,20.74,6.66,29.64,11.74,0
2025-04-12 04:00:00,6.97,2.27,6.01,26.67,11.83,0
2025-04-12 05:00:00,6.75,19.49,6.33,28.96,11.73,0
2025-04-12 06:00:00,6.88,13.76,6.67,25.45,13.24,0
2025-04-12 07:00:00,6.65,43.96,6.75,27.57,13.02,0
2025-04-12 08:00:00,6.8,3.92,6.86,30.29,13.32,0
2025-04-12 09:00:00,6.77,18.42,7.12,27.59,12.96,0
2025-04-12 10:00:00,6.83,30.9,5.9,28.14,13.36,0
2025-04-12 11:00:00,6.74,15.42,6.51,30.4,12.8,0
2025-04-12 12:00:00,6.78,13.39,6.07,27.79,13.24,0
2025-04-12 13:00:00,6.92,30.82,6.3,28.39,13.12,0
2025-04-12 14:00:00,6.73,24.67,6.12,28.91,13.04,0
2025-04-12 15:00:00,6.56,26.0,6.75,25.93,13.21,0
2025-04-12 16:00:00,7.06,12.27,7.03,27.27,13.32,0
2025-04-12 17:00:00,7.01,11.04,7.05,28.19,13.57,0
2025-04-12 18:00:00,6.61,20.76,5.95,25.61,13.47,0
2025-04-12 19:00:00,6.9,32.62,6.44,30.05,11.71,0
2025-04-12 20:00:00,6.72,4.91,5.93,29.13,11.81,0
2025-04-12 21:00:00,6.84,15.85,5.92,28.91,11.84,0
2025-04-12 22:00:00,6.84,11.45,6.17,29.98,11.99,0
2025-04-12 23:00:00,6.76,17.35,6.67,29.08,11.86,0
2025-04-13 00:00:00,6.68,28.9,6.76,27.66,11.66,0
2025-04-13 01:00:00,6.7,8.42,6.83,25.55,11.85,0
2025-04-13 02:00:00,6.66,26.67,6.8,26.98,11.82,0
2025-04-13 03:00:00,6.68,12.62,6.08,27.02,11.89,0
2025-04-13 04:00:00,6.79,36.19,7.09,28.93,11.89,0
2025-04-13 05:00:00,6.69,8.87,6.9,28.12,11.98,0
2025-04-13 06:00:00,6.9,32.3,6.29,25.65,13.29,0
2025-04-13 07:00:00,7.02,5.45,6.31,29.3,13.16,0
2025-04-13 08:00:00,6.71,19.75,6.17,29.99,13.28,0
2025-04-13 09:00:00,6.84,27.06,5.85,30.21,13.24,0
2025-04-13 10:00:00,6.87,9.08,6.83,26.31,13.44,0
2025-04-13 11:00:00,6.87,11.77,6.91,28.48,13.4,0
2025-04-13 12:00:00,6.81,17.5,6.04,26.49,13.42,0
2025-04-13 13:00:00,6.91,13.35,5.88,30.91,13.2,0
2025-04-13 14:00:00,6.87,10.87,6.03,28.05,13.08,0
2025-04-13 15:00:00,6.61,31.15,6.56,27.44,13.55,0
2025-04-13 16:00:00,6.93,38.71,5.81,27.17,12.84,0
2025-04-13 17:00:00,6.93,37.18,7.06,28.5,12.92,0
2025-04-13 18:00:00,6.69,23.94,7.03,28.77,13.14,0
2025-04-13 19:00:00,6.81,26.28,6.71,25.53,11.75,0
2025-04-13 20:00:00,6.9,7.79,6.9,30.1,12.0,0
2025-04-13 21:00:00,6.77,16.29,6.53,28.71,11.71,0
2025-04-13 22:00:00,6.96,18.6,6.73,30.08,11.78,0
2025-04-13 23:00:00,7.15,21.31,5.85,30.57,11.81,0
2025-04-14 00:00:00,6.68,21.04,7.2,27.85,11.83,0
2025-04-14 01:00:00,6.59,17.53,6.26,29.29,11.79,0
2025-04-14 02:00:00,6.85,23.74,6.44,27.14,11.94,0
2025-04-14 03:00:00,6.91,20.36,7.74,27.3,11.96,0
2025-04-14 04:00:00,6.77,20.33,6.39,30.36,11.88,0
2025-04-14 05:00:00,7.02,9.61,6.87,26.89,11.72,0
2025-04-14 06:00:00,6.6,6.24,6.76,28.29,13.27,0
2025-04-14 07:00:00,6.9,21.39,5.83,26.64,13.18,0
2025-04-14 08:00:00,6.71,12.2,6.0,27.02,13.26,0
2025-04-14 09:00:00,7.06,10.0,7.52,27.24,13.25,0
2025-04-14 10:00:00,7.1,27.55,6.79,30.17,13.05,0
2025-04-14 11:00:00,6.69,16.42,6.49,28.77,12.88,0
2025-04-14 12:00:00,6.72,42.55,6.23,29.26,13.52,0
2025-04-14 13:00:00,6.93,25.54,6.66,25.29,13.28,0
2025-04-14 14:00:00,6.74,9.11,6.71,28.05,13.36,0
2025-04-14 15:00:00,6.79,27.79,6.61,27.43,13.17,0
2025-04-14 16:00:00,6.8,22.94,7.03,28.74,13.41,0
2025-04-14 17:00:00,6.51,8.81,6.07,31.61,13.27,0
2025-04-14 18:00:00,6.8,11.01,6.0,24.41,12.84,0
2025-04-14 19:00:00,6.7,26.88,7.02,28.6,11.64,0
2025-04-14 20:00:00,6.73,3.09,7.56,31.31,11.88,0
2025-04-14 21:00:00,7.02,1.88,6.92,27.24,11.94,0
2025-04-14 22:00:00,6.61,19.5,7.15,28.22,11.96,0
2025-04-14 23:00:00,6.92,18.44,6.46,29.01,11.71,0
2025-04-15 00:00:00,6.76,20.79,6.63,24.77,11.72,0
2025-04-15 01:00:00,6.76,18.48,6.63,28.4,11.72,0
2025-04-15 02:00:00,6.92,23.52,6.47,26.81,11.63,0
2025-04-15 03:00:00,6.85,39.07,7.21,31.07,11.86,0
2025-04-15 04:00:00,6.89,17.25,7.06,27.69,11.78,0
2025-04-15 05:00:00,6.95,4.52,6.3,26.93,11.75,0
2025-04-15 06:00:00,6.75,2.68,5.68,29.27,13.58,0
2025-04-15 07:00:00,6.71,13.08,6.47,28.73,13.05,0
2025-04-15 08:00:00,6.64,13.35,5.92,29.34,13.57,0
2025-04-15 09:00:00,6.68,5.33,6.51,30.87,12.92,0
2025-04-15 10:00:00,7.24,1.45,5.96,27.12,13.41,0
2025-04-15 11:00:00,6.99,12.32,7.13,30.58,13.31,0
2025-04-15 12:00:00,6.6,50.68,6.84,30.82,13.45,0
2025-04-15 13:00:00,6.6,22.84,6.83,26.85,12.82,0
2025-04-15 14:00:00,6.87,21.43,7.04,26.99,12.86,0
2025-04-15 15:00:00,6.88,15.06,6.7,28.07,12.86,0
2025-04-15 16:00:00,6.88,13.06,6.77,27.7,13.27,0
2025-04-15 17:00:00,6.76,24.5,7.22,30.56,13.28,0
2025-04-15 18:00:00,6.78,5.96,6.43,26.7,13.52,0
2025-04-15 19:00:00,6.85,59.48,6.8,28.37,11.81,0
2025-04-15 20:00:00,6.81,6.4,5.97,26.85,11.97,0
2025-04-15 21:00:00,6.47,26.08,6.54,28.16,11.92,0
2025-04-15 22:00:00,6.77,6.97,7.63,31.21,12.0,0
2025-04-15 23:00:00,6.67,18.82,6.91,30.73,11.69,0
2025-04-16 00:00:00,6.83,28.05,6.46,28.57,11.67,0
2025-04-16 01:00:00,7.25,3.65,6.63,28.94,11.6,0
2025-04-16 02:00:00,6.86,7.69,6.49,28.71,11.84,0
2025-04-16 03:00:00,6.75,8.16,6.62,27.54,11.99,0
2025-04-16 04:00:00,6.94,13.95,6.3,30.87,11.91,0
2025-04-16 05:00:00,6.87,20.58,6.75,29.98,11.76,0
2025-04-16 06:00:00,6.86,51.36,6.77,28.35,13.57,0
2025-04-16 07:00:00,6.89,10.93,6.5,27.67,12.88,0
2025-04-16 08:00:00,7.11,49.21,6.57,27.77,12.9,0
2025-04-16 09:00:00,6.63,22.27,6.67,28.51,13.36,0
2025-04-16 10:00:00,6.87,6.2,6.24,27.95,13.33,0
2025-04-16 11:00:00,6.66,15.12,6.74,29.71,13.0,0
2025-04-16 12:00:00,6.88,4.6,6.89,28.72,13.45,0
2025-04-16 13:00:00,6.66,13.08,7.23,26.57,12.9,0
2025-04-16 14:00:00,6.74,12.37,6.66,26.28,13.54,0
2025-04-16 15:00:00,6.76,19.05,6.22,29.49,12.96,0
2025-04-16 16:00:00,6.95,26.14,6.45,26.27,12.87,0
2025-04-16 17:00:00,6.94,16.04,5.93,27.48,13.07,0
2025-04-16 18:00:00,6.61,6.88,6.86,27.34,12.95,0
2025-04-16 19:00:00,6.81,42.43,5.47,26.14,11.79,0
2025-04-16 20:00:00,6.69,53.54,7.01,28.47,11.73,0
2025-04-16 21:00:00,6.61,14.86,7.07,27.81,11.8,0
2025-04-16 22:00:00,6.77,21.57,5.03,27.04,11.74,0
2025-04-16 23:00:00,6.75,14.23,7.14,31.13,11.85,0
2025-04-17 00:00:00,7.16,19.17,7.01,24.35,11.99,0
2025-04-17 01:00:00,6.86,19.93,6.35,26.7,11.61,0
2025-04-17 02:00:00,6.59,5.41,5.9,27.13,11.67,0
2025-04-17 03:00:00,6.72,13.28,6.08,25.96,11.97,0
2025-04-17 04:00:00,6.95,34.25,6.12,31.39,11.82,0
2025-04-17 05:00:00,7.11,32.25,7.16,31.37,11.75,0
2025-04-17 06:00:00,6.56,13.09,6.28,26.97,12.95,0
2025-04-17 07:00:00,6.52,20.21,6.95,29.9,13.26,0
2025-04-17 08:00:00,7.08,13.89,6.44,28.89,13.23,0
2025-04-17 09:00:00,6.86,26.85,6.53,30.48,12.97,0
2025-04-17 10:00:00,6.67,3.62,5.71,27.84,12.91,0
2025-04-17 11:00:00,6.88,24.55,5.93,28.65,13.41,0
2025-04-17 12:00:00,6.4,44.32,7.15,30.1,13.06,0
2025-04-17 13:00:00,6.8,9.52,6.42,29.87,13.0,0
2025-04-17 14:00:00,6.85,40.38,6.65,28.23,13.39,0
2025-04-17 15:00:00,6.94,20.95,7.4,26.59,13.39,0
2025-04-17 16:00:00,6.65,16.01,6.44,26.85,13.02,0
2025-04-17 17:00:00,6.81,13.01,6.41,25.23,13.5,0
2025-04-17 18:00:00,6.66,41.33,7.1,29.18,13.35,0
2025-04-17 19:00:00,6.84,13.92,6.51,28.32,11.86,0
2025-04-17 20:00:00,6.67,48.77,6.66,28.43,11.83,0
